score,review,5star,4star,3star,2star,1star,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,director,channel,permission
9.3,46719人评价,72.4%,72.4%,4.0%,1.1%,1.1%,编剧: 郭中束 / 郭泓永 / 吴盛宜,杨蓉 / 刘奕君 / 杜晓帆 / 涓子 / 李君峰 / 王晴 / 陆玲 / 郑晓宁 / 何音 / 王新军 / 谈莉娜 / 赵亮 / 陈创 / 许文广 / 孙清 / 苏丽 / 张蓝艺 / 冯海煜 / 万佳乐 / 苗清 / 贺加 / 李琦 / 张浩 / 杨镇宁 / 白雨 / 徐嘉苇 / 王艺曈 / 蒙玉立 / 廖崇儒 / 甘书杰 / 吕媛宁 / 叶进 / 周思伶 / 覃蔚峰 / 王小玉 / 袁珉 / 呈让 / 郝刚 / 姜志峰 / 田牧童 / 王学庭 / 丁晓 / 贺熙遥 / 马婞 / 丁香紫 / 李沿熹 / 梁珊珊 / 蔡雪晴 / 徐艺方 / 杨小米 / 肖先美 / 周毅 / 刘妙 / 陆羽晴 / 王家强 / 吕荣山 / 唐金 / 许言 / 郭建新 / 黄立文 / 黄麒 / 陈芊桦 / 吕荣林更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-26(中国大陆),,集数: 30,单集片长: 40分钟,又名: 新时代青春之歌 / 壮乡儿女,IMDb: tt26344356,大山的女儿,https://www.douban.com/doubanapp/dispatch?uri=/tv/35498561,导演: 雷献禾 / 王菁,芒果TV,VIP免费观看
9.3,46719人评价,72.4%,72.4%,4.0%,1.1%,1.1%,编剧: 郭中束 / 郭泓永 / 吴盛宜,杨蓉 / 刘奕君 / 杜晓帆 / 涓子 / 李君峰 / 王晴 / 陆玲 / 郑晓宁 / 何音 / 王新军 / 谈莉娜 / 赵亮 / 陈创 / 许文广 / 孙清 / 苏丽 / 张蓝艺 / 冯海煜 / 万佳乐 / 苗清 / 贺加 / 李琦 / 张浩 / 杨镇宁 / 白雨 / 徐嘉苇 / 王艺曈 / 蒙玉立 / 廖崇儒 / 甘书杰 / 吕媛宁 / 叶进 / 周思伶 / 覃蔚峰 / 王小玉 / 袁珉 / 呈让 / 郝刚 / 姜志峰 / 田牧童 / 王学庭 / 丁晓 / 贺熙遥 / 马婞 / 丁香紫 / 李沿熹 / 梁珊珊 / 蔡雪晴 / 徐艺方 / 杨小米 / 肖先美 / 周毅 / 刘妙 / 陆羽晴 / 王家强 / 吕荣山 / 唐金 / 许言 / 郭建新 / 黄立文 / 黄麒 / 陈芊桦 / 吕荣林更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-26(中国大陆),,集数: 30,单集片长: 40分钟,又名: 新时代青春之歌 / 壮乡儿女,IMDb: tt26344356,大山的女儿,https://www.douban.com/doubanapp/dispatch?uri=/tv/35498561,导演: 雷献禾 / 王菁,央视频,VIP免费观看
7.7,83894人评价,29.9%,29.9%,20.6%,6.0%,4.0%,编剧: 姚俊昌,黄渤 / 李诞 / 马东 / 于和伟 / 那英 / 舒淇 / 马丽 / 蔡明 / 大张伟 / 蒋诗萌 / 刘大锁 / 蒋易 / 李飞 / 宋木子 / 松天硕 / 刘旸 / 宇文秋实 / 滕哲 / 王天放 / 朱毅 / 张丹槟 / 张大蹦  / 郭耘奇 / 谢泽成 / 李逗逗 / 张维伊 / 刘同 / 左凌峰 / 张小婉 / 管乐 / 李秋盟 / 郝李英杰 / 郭嘉轩 / 张晔子 / 魏嘉诚 / 詹鑫 / 张哲华 / 土豆 / 吕严 / 孙书悦 / 张呈 / 闫佩伦 / 扈帷 / 张祐维 / 郭秦秀芝 / 刘奕斐 / 张悦弛 / 吴亚衡 / 张艺文 / 张铭轩 / 马旭东 / 王子傲 / 卜宇鑫 / 周可人 / 周仕麒 / 苗若芃 / 罗圣灯 / 马卓君 / 姜牟远健 / 王森 / 胡之译 / 许远驰 / 刘一君 / 庞达 / 易适雨 / 高奕然 / 李胜昔 / 曾梦莎 / 周铁男 / 合文俊 / 李栋更多...,类型: 喜剧 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-09-23(中国大陆),,集数: 12,单集片长: 180分钟,又名: 一年一度喜剧大赛2 / 一年一度喜剧大赛 第2季 / 二喜 / Super Sketch Show Season 2 / Super Sketch Show S2,,一年一度喜剧大赛 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35699688,导演: 周宗政 / 童瑶 / 许伽 / 刘政 / 王雪 / 罗媛元 / 查文洁,爱奇艺视频,VIP免费观看
9.1,17616人评价,64.7%,64.7%,6.8%,0.7%,0.5%,,余华 / 苏童 / 西川 / 房琪 / 程永新 / 叶兆言 / 祝勇 / 欧阳江河 / 黄蓓佳 / 肖全更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-11-10(中国大陆),,集数: 12,单集片长: 55分钟,,,我在岛屿读书,https://www.douban.com/doubanapp/dispatch?uri=/tv/35891669,,今日头条,免费观看
6.9,23484人评价,11.5%,11.5%,44.0%,9.1%,1.7%,编剧: 羊六,张楚寒 / 张康乐 / 谢兴阳 / 卢昱晓,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-04-14(中国大陆),,集数: 12,单集片长: 30分钟,,IMDb: tt20604260,明天也想见到你,https://www.douban.com/doubanapp/dispatch?uri=/tv/35248672,导演: 六猫,爱奇艺视频,VIP免费观看
6.7,11909人评价,19.9%,19.9%,28.4%,7.6%,13.8%,编剧: 天蚕土豆,不一 / 陈奕雯 / 黑石稔 / 郭鸿博 / v17-富贵 / 王宇航 / 赵洋更多...,类型: 动画 / 奇幻 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-07-31(中国大陆),,集数: 52,单集片长: 24分钟,,,斗破苍穹 年番,https://www.douban.com/doubanapp/dispatch?uri=/tv/35560094,导演: 顾振华 / 林一帆 / 陈百俊,腾讯视频,VIP免费观看
7.2,60179人评价,13.6%,13.6%,34.7%,5.8%,2.6%,编剧: 秦海燕 / 陈新月 / 叶蘅,佟大为 / 魏晨 / 于文文 / 李斯丹妮 / 李晟 / 奚宇 / 吴其江 / 宋楚炎 / 高一清 / 刘琪锜 / 李庆誉更多...,类型: 剧情 / 悬疑 / 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-08-29(中国大陆),,集数: 12,单集片长: 60分钟,又名: 海葵 / 惊日无事,,消失的孩子,https://www.douban.com/doubanapp/dispatch?uri=/tv/35235616,导演: 赵小鸥 / 赵小溪,咪咕视频,VIP免费观看
7.2,60179人评价,13.6%,13.6%,34.7%,5.8%,2.6%,编剧: 秦海燕 / 陈新月 / 叶蘅,佟大为 / 魏晨 / 于文文 / 李斯丹妮 / 李晟 / 奚宇 / 吴其江 / 宋楚炎 / 高一清 / 刘琪锜 / 李庆誉更多...,类型: 剧情 / 悬疑 / 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-08-29(中国大陆),,集数: 12,单集片长: 60分钟,又名: 海葵 / 惊日无事,,消失的孩子,https://www.douban.com/doubanapp/dispatch?uri=/tv/35235616,导演: 赵小鸥 / 赵小溪,芒果TV,VIP免费观看
7.0,61795人评价,23.9%,23.9%,27.9%,9.2%,8.4%,编剧: 冯骥 / 徐纪周,杨洋 / 李一桐 / 蒋璐霞 / 高鑫 / 孟阿赛 / 蒋龙 / 周牧茵 / 刘硕 / 郭洺宇 / 吴健 / 沈晓海 / 石兆琪 / 谢静 / 胡毅 / 陈慧康 / 王宸心 / 于天奇 / 沙景昌 / 周惠林 / 石燕京更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-04-05(中国大陆),,集数: 45,单集片长: 40分钟,又名: 特种兵,IMDb: tt10825320,特战荣耀,https://www.douban.com/doubanapp/dispatch?uri=/tv/30284118,导演: 徐纪周,腾讯视频,VIP免费观看
7.0,61795人评价,23.9%,23.9%,27.9%,9.2%,8.4%,编剧: 冯骥 / 徐纪周,杨洋 / 李一桐 / 蒋璐霞 / 高鑫 / 孟阿赛 / 蒋龙 / 周牧茵 / 刘硕 / 郭洺宇 / 吴健 / 沈晓海 / 石兆琪 / 谢静 / 胡毅 / 陈慧康 / 王宸心 / 于天奇 / 沙景昌 / 周惠林 / 石燕京更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-04-05(中国大陆),,集数: 45,单集片长: 40分钟,又名: 特种兵,IMDb: tt10825320,特战荣耀,https://www.douban.com/doubanapp/dispatch?uri=/tv/30284118,导演: 徐纪周,爱奇艺视频,VIP免费观看
7.0,61795人评价,23.9%,23.9%,27.9%,9.2%,8.4%,编剧: 冯骥 / 徐纪周,杨洋 / 李一桐 / 蒋璐霞 / 高鑫 / 孟阿赛 / 蒋龙 / 周牧茵 / 刘硕 / 郭洺宇 / 吴健 / 沈晓海 / 石兆琪 / 谢静 / 胡毅 / 陈慧康 / 王宸心 / 于天奇 / 沙景昌 / 周惠林 / 石燕京更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-04-05(中国大陆),,集数: 45,单集片长: 40分钟,又名: 特种兵,IMDb: tt10825320,特战荣耀,https://www.douban.com/doubanapp/dispatch?uri=/tv/30284118,导演: 徐纪周,优酷视频,VIP免费观看
7.2,15740人评价,18.3%,18.3%,41.0%,6.7%,1.8%,编剧: 刘飞 / 刘辰光,卢昱晓 / 吴俊霆 / 卢俊杰 / 肖雨 / 董子凡 / 黎明旭 / 张恒铭 / 胡嘉欣更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-25(中国大陆),,集数: 25,单集片长: 45分钟,,,时光与他，恰是正好,https://www.douban.com/doubanapp/dispatch?uri=/tv/35558693,导演: 陈戎晖,腾讯视频,VIP免费观看
7.7,66411人评价,23.1%,23.1%,25.2%,3.4%,1.3%,编剧: 郑执,欧豪 / 王砚辉 / 王玉雯 / 周依然 / 侯雯元 / 李虹辰 / 张亦驰 / 高戈 / 朱泳腾 / 赵炳锐 / 孟阿赛 / 李金江 / 刘钧 / 车晓 / 房子斌 / 裴魁山 / 黄曼 / 黄澄澄 / 侯岩松 / 赵珈琪 / 马吟吟 / 周德华 / 吴超 / 李克伟 / 颜北 / 林晓凡 / 尹元章 / 李至强 / 董畅更多...,类型: 剧情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-08-08(中国大陆),,集数: 16,单集片长: 45-65分钟,又名: 生吞 / Nobody Knows,IMDb: tt21618312,胆小鬼,https://www.douban.com/doubanapp/dispatch?uri=/tv/34429670,导演: 张晓波,,
6.7,174610人评价,12.9%,12.9%,41.8%,12.0%,4.0%,编剧: 张金克 / 邬扬广 / 戴正阳 / 常乐 / 王天华,张译 / 王俊凯 / 冯文娟 / 范诗然 / 徐悦 / 兰海蒙 / 田小洁 / 尹铸胜 / 潘粤明 / 张国强 / 徐洁儿 / 李子峰 / 车永莉 / 江柏萱 / 翟万臣 / 张大宝 / 曹克难 / 刘岳 / 赵秦 / 赵龙豪 / 刘显达 / 娜仁花 / 沙漩 / 宋奕星更多...,类型: 悬疑 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-04-27(中国大陆),,集数: 26,单集片长: 45分钟,又名: 重生 / Reborn,IMDb: tt19850636,重生之门,https://www.douban.com/doubanapp/dispatch?uri=/tv/35359490,导演: 杨冬,,
8.4,30739人评价,40.1%,40.1%,15.3%,1.8%,0.7%,编剧: 李皖青 / 李佳炫,褚珺 / 边江 / 彭尧 / 申秋香 / 苏尚卿 / 赵述仁 / 赵铭洲 / 孟宇 / 赵毅 / 苗壮 / 王凯 / 关心 / 齐斯伽更多...,类型: 动作 / 动画 / 武侠,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-01-20(中国大陆),季数: 5,集数: 12,单集片长: 25分钟,又名: 画江湖之不良人 第五季,IMDb: tt23057360,画江湖之不良人5,https://www.douban.com/doubanapp/dispatch?uri=/tv/35524406,导演: 李帅帅 / 付亮,腾讯视频,VIP免费观看
7.3,198245人评价,35.4%,35.4%,26.2%,10.3%,7.4%,编剧: 张鸢盎 / 麦利雅斯,陈晓 / 王一博 / 王劲松 / 刘奕君 / 赵昭仪 / 张志坚 / 冯嘉怡 / 章煜奇 / 郭晓婷 / 涂冰 / 高旭阳 / 公磊 / 艾东 / 赵煊 / 唐滤晶 / 王秀竹 / 宋熹 / 赵轩更多...,类型: 剧情 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-08-11(中国大陆),,集数: 32,单集片长: 45分钟,又名: Being A Hero,IMDb: tt12391522,冰雨火,https://www.douban.com/doubanapp/dispatch?uri=/tv/34908108,导演: 傅东育,,
6.2,151651人评价,7.0%,7.0%,48.4%,16.7%,5.1%,编剧: 潘依然 / 田金 / 陈骥,张子枫 / 王砚辉 / 梅婷 / 李乃文 / 丁嘉丽 / 代旭 / 张子贤 / 涂凌 / 苇青 / 陈创 / 姜彤 / 王奕盛 / 林鹏 / 陈卫 / 曾淇 / 郭丞 / 杜宇森 / 钱漪 / 赵昱童 / 张贤静 / 程琪更多...,类型: 悬疑 / 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-21(中国大陆),,集数: 12,单集片长: 50分钟,又名: 潭岭的女孩 / Homesick,IMDb: tt25386392,回来的女儿,https://www.douban.com/doubanapp/dispatch?uri=/tv/35633718,导演: 吕行,爱奇艺视频,VIP免费观看
6.9,127312人评价,11.9%,11.9%,43.4%,8.9%,1.9%,编剧: 刘安琪 / 沈娟,潘粤明 / 张雨绮 / 姜超 / 高伟光 / 汤镇业 / 沙宝亮 / 佟磊 / 舒耀瑄 / 文晴 / 王雨甜 / 杨琼 / 索郎尼马 / 高爽更多...,类型: 剧情 / 动作 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-09-20(中国大陆),,集数: 16,单集片长: 35分钟,又名: 鬼吹灯之昆仑神宫 / Kunlun Tomb,IMDb: tt23333068,昆仑神宫,https://www.douban.com/doubanapp/dispatch?uri=/tv/35095038,导演: 蔡岳勋,腾讯视频,VIP免费观看
7.4,51003人评价,14.8%,14.8%,37.0%,3.4%,0.5%,编剧: 赵林,柯颖 / 丞磊 / 王泽轩 / 宋昭艺,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-09-23(中国大陆),,集数: 18,单集片长: 12分钟,又名: A Familiar Stranger,,虚颜,https://www.douban.com/doubanapp/dispatch?uri=/tv/35924066,导演: 曾庆杰,芒果TV,VIP免费观看
5.8,138555人评价,14.1%,14.1%,32.5%,17.5%,18.2%,编剧: 朱历,杨幂 / 许凯 / 李泽锋 / 汤晶媚 / 王子璇 / 刘琳更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-11-14(中国大陆),,集数: 40,单集片长: 45分钟,又名: She and Her Perfect Husband,IMDb: tt12787732,爱的二八定律,https://www.douban.com/doubanapp/dispatch?uri=/tv/35152536,导演: 林妍,腾讯视频,VIP免费观看
8.7,25310人评价,49.9%,49.9%,9.9%,1.1%,1.3%,编剧: 陈烨 / 竹林闲者,曹云图 / 小连杀 / 巩大方 / 赵铭洲 / 藤新 / 图特哈蒙 / 宝木中阳 / 彭尧更多...,类型: 剧情 / 动作 / 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-09(中国大陆),季数: 5,集数: 12,单集片长: 24分钟,又名: 一人之下5,,一人之下 第五季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35725021,导演: 陈烨,腾讯视频,VIP免费观看
7.3,109252人评价,20.5%,20.5%,30.1%,7.3%,3.4%,编剧: 聂成帅,雷佳音 / 张子枫 / 张新成 / 刘琳 / 王圣迪 / 耿乐 / 王骁 / 王宥钧 / 胡连馨 / 是安 / 林子烨 / 傅铂涵 / 王瑞欣 / 彭浩森 / 吴幸键 / 刘亚锟 / 倪妮 / 童瑶 / 万茜 / 刘佳 / 秦焰 / 李传缨 / 赵达 / 翟小兴 / 田雷 / 来喜 / 句号 / 张海宇 / 王影璐 / 范帅琦 / 柯宇 / 郑家伦 / 霍青 / 荣飞 / 郭紫铭 / 郭睿绅 / 刘思莹 / 陈子妍 / 韩浩 / 朱彬予 / 王亭文 / 季妍霏 / 林夕 / 李函熹 / 薛博文 / 季承 / 肖禹男 / 董芝祺 / 黄政浩 / 李添诺 / 李梓伊 / 王丽涵 / 刘越东 / 田淼 / 李勤勤 / 朱薇薇 / 陈丽娜 / 曲高位 / 曹凯 / 丁子玲 / 花昆 / 傅风男 / 李洪权 / 苑冉 / 朱俊麟 / 许晋旗 / 王翰闻 / 韦奕波 / 常海波 / 周熙雯 / 余骁瑞更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-07-22(中国大陆),,集数: 34,单集片长: 45分钟,又名: The Heart of Genius,IMDb: tt14792320,天才基本法,https://www.douban.com/doubanapp/dispatch?uri=/tv/34982236,导演: 沈严,爱奇艺视频,VIP免费观看
7.1,254945人评价,21.8%,21.8%,33.1%,7.7%,6.7%,编剧: 赵冬苓,赵丽颖 / 罗晋 / 刘威 / 唐曾 / 曹征 / 张可盈 / 张喜前 / 迟蓬 / 林思意 / 刘衍辰 / 钱洁 / 马昕墨 / 宋元甫 / 辛鹏 / 陈炜 / 冯雷 / 王志飞 / 宋佳伦 / 褚栓忠 / 姜寒 / 高晓菲 / 刘晓禹 / 金顺子 / 孙渤洋 / 金铁峰 / 马羚 / 吴晓东 / 刘一莹 / 管梓君 / 韩慧敏 / 于子洋 / 段冉 / 马赫 / 张云淏 / 卢禹豪更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-29(中国大陆),,集数: 40,单集片长: 45分钟,又名: 秋菊 / 秋菊传奇 / 秋菊打官司 / The Story of Xing Fu,IMDb: tt12839056,幸福到万家,https://www.douban.com/doubanapp/dispatch?uri=/tv/34951002,导演: 郑晓龙 / 刘雪松 / 姚远,优酷视频,VIP免费观看
7.8,62245人评价,33.6%,33.6%,17.6%,5.2%,5.8%,编剧: 韦正 / 邹杰 / 陈坚 / 王志宏 / 姜海涛 / 康希,李佳航 / 成果 / 张一铎 / 刘中秋 / 屠画 / 李汶凡 / 孙艺文 / 榕榕 / 王蕴凡 / 单纯 / 都肖萌 / 刘佳莹 / 杨晗 / 芮赟午 / 潘淼杰 / 肖俣 / 李佳文 / 庞浩 / 张屹杨 / 赵冠宇 / 韦正 / 汪海林 / 谭飞 / 赵子萌 / 宋小川 / 吴林 / 周芷若 / 朱冬梅 / 纪露 / 叶小玲 / 王帅 / 李辉煜 / 恽卫芬 / 徐建春 / 张毅 / 吴曚爔 / 苏然 / 徐一白 / 孙明扬 / 何文慧 / 张冉冉 / 程晨 / 欧海龙 / 王筱 / 严笙 / 王丽娜 / 吴晓龙 / 董生生 / 张艳 / 郭凯程 / 鲁林松 / 马芙蓉 / 吴梓煊 / 沈律成 / 吕颖 / 丁梦瑶 / 张均 / 张鑫 / 徐云霞 / 于亚娟 / 顾晓燕 / 凡若兰 / 安小涛 / 赵波 / 方文楠 / 范增民 / 孙华楠 / 唐澳 / 王艺霖 / 张欣瑜 / 李力更多...,类型: 喜剧,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-18(中国大陆),,集数: 24,单集片长: 48分钟,又名: The Lord of Losers,IMDb: tt21148510,破事精英,https://www.douban.com/doubanapp/dispatch?uri=/tv/35166507,导演: 韦正,爱奇艺视频,VIP免费观看
8.1,71817人评价,30.3%,30.3%,17.2%,2.3%,2.0%,编剧: 张五居 / 钟恩淑 / 韩三台 / 陆十三峰,关晓彤 / 卜冠今 / 董思怡 / 徐梦洁 / 李俊贤 / 费启鸣 / 谢彬彬 / 周翊然 / 李庚希 / 牛骏峰 / 王安宇更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-08-17(中国大陆),,集数: 40,单集片长: 45分钟,又名: 20不惑2 / Twenty Your Life On 2,IMDb: tt22008272,二十不惑2,https://www.douban.com/doubanapp/dispatch?uri=/tv/35203351,导演: 黎志,爱奇艺视频,VIP免费观看
8.1,71817人评价,30.3%,30.3%,17.2%,2.3%,2.0%,编剧: 张五居 / 钟恩淑 / 韩三台 / 陆十三峰,关晓彤 / 卜冠今 / 董思怡 / 徐梦洁 / 李俊贤 / 费启鸣 / 谢彬彬 / 周翊然 / 李庚希 / 牛骏峰 / 王安宇更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-08-17(中国大陆),,集数: 40,单集片长: 45分钟,又名: 20不惑2 / Twenty Your Life On 2,IMDb: tt22008272,二十不惑2,https://www.douban.com/doubanapp/dispatch?uri=/tv/35203351,导演: 黎志,芒果TV,VIP免费观看
6.7,124080人评价,25.2%,25.2%,31.4%,17.3%,7.7%,编剧: 肖鸥凌 / 张煦,王鹤棣 / 陈钰琪 / 何润东 / 曾黎 / 鹤男 / 王栎鑫 / 关畅 / 韩浩天 / 程梓 / 康亢更多...,类型: 剧情 / 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-27(中国大陆),,集数: 36,单集片长: 45分钟,又名: 浮图塔,IMDb: tt26765374,浮图缘,https://www.douban.com/doubanapp/dispatch?uri=/tv/35459225,导演: 吴强,爱奇艺视频,VIP免费观看
6.7,92900人评价,15.1%,15.1%,38.4%,9.8%,6.8%,编剧: 王小枪,胡歌 / 吴越 / 张新成 / 黄磊 / 李光洁 / 刘涛 / 包贝尔 / 王骁 / 任程伟 / 尤勇智 / 宁文彤 / 房子斌 / 佟悦 / 吴其江 / 周铁男 / 孙淳 / 朱雨辰 / 刘昊然 / 万茜 / 黄觉 / 黄尧 / 王砚辉 / 刘钧 / 王永泉 / 毛孩 / 董勇 / 任重 / 刘丹 / 苇青 / 茹萍 / 杨昆 / 刘仪伟 / 郭广平 / 孙强 / 严晓频 / 徐佳 / 齐奎 / 黄澄澄 / 田小洁 / 薛昊婧 / 国歌 / 齐欢 / 王宏 / 任洛敏 / 杨烨儿 / 冯筱童更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-07(中国大陆),,集数: 24,单集片长: 45分钟,又名: Bright Future,IMDb: tt24073476,县委大院,https://www.douban.com/doubanapp/dispatch?uri=/tv/35613241,导演: 孔笙 / 毛珺琳 / 王宏,咪咕视频,VIP免费观看
6.7,92900人评价,15.1%,15.1%,38.4%,9.8%,6.8%,编剧: 王小枪,胡歌 / 吴越 / 张新成 / 黄磊 / 李光洁 / 刘涛 / 包贝尔 / 王骁 / 任程伟 / 尤勇智 / 宁文彤 / 房子斌 / 佟悦 / 吴其江 / 周铁男 / 孙淳 / 朱雨辰 / 刘昊然 / 万茜 / 黄觉 / 黄尧 / 王砚辉 / 刘钧 / 王永泉 / 毛孩 / 董勇 / 任重 / 刘丹 / 苇青 / 茹萍 / 杨昆 / 刘仪伟 / 郭广平 / 孙强 / 严晓频 / 徐佳 / 齐奎 / 黄澄澄 / 田小洁 / 薛昊婧 / 国歌 / 齐欢 / 王宏 / 任洛敏 / 杨烨儿 / 冯筱童更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-07(中国大陆),,集数: 24,单集片长: 45分钟,又名: Bright Future,IMDb: tt24073476,县委大院,https://www.douban.com/doubanapp/dispatch?uri=/tv/35613241,导演: 孔笙 / 毛珺琳 / 王宏,爱奇艺视频,VIP免费观看
6.7,92900人评价,15.1%,15.1%,38.4%,9.8%,6.8%,编剧: 王小枪,胡歌 / 吴越 / 张新成 / 黄磊 / 李光洁 / 刘涛 / 包贝尔 / 王骁 / 任程伟 / 尤勇智 / 宁文彤 / 房子斌 / 佟悦 / 吴其江 / 周铁男 / 孙淳 / 朱雨辰 / 刘昊然 / 万茜 / 黄觉 / 黄尧 / 王砚辉 / 刘钧 / 王永泉 / 毛孩 / 董勇 / 任重 / 刘丹 / 苇青 / 茹萍 / 杨昆 / 刘仪伟 / 郭广平 / 孙强 / 严晓频 / 徐佳 / 齐奎 / 黄澄澄 / 田小洁 / 薛昊婧 / 国歌 / 齐欢 / 王宏 / 任洛敏 / 杨烨儿 / 冯筱童更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-07(中国大陆),,集数: 24,单集片长: 45分钟,又名: Bright Future,IMDb: tt24073476,县委大院,https://www.douban.com/doubanapp/dispatch?uri=/tv/35613241,导演: 孔笙 / 毛珺琳 / 王宏,腾讯视频,VIP免费观看
7.9,20046人评价,32.1%,32.1%,17.2%,3.8%,3.6%,编剧: 周楚囡,宋丹丹 / 董璇 / 王传君 / 吴牧野 / 汪苏泷 / 武大靖 / 徐志胜 / 李雪琴 / 李嘉琦 / 宋妍霏 / 孟子义 / 费启鸣 / 陈瑜 / 王鹤棣 / 尹浩宇更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-19(中国大陆),,集数: 10,,又名: 五十公里桃花坞 第二季 / 50km桃花坞2,,五十公里桃花坞2,https://www.douban.com/doubanapp/dispatch?uri=/tv/35656136,导演: 池源 / 谢涤葵,腾讯视频,VIP免费观看
9.4,98997人评价,79.4%,79.4%,4.2%,0.6%,0.6%,,陈楚生 / 苏醒 / 王栎鑫 / 张远 / 王铮亮 / 陆虎更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-15(中国大陆),,集数: 12,,又名: Go for Happiness,,快乐再出发 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/36036719,,芒果TV,VIP免费观看
9.6,285786人评价,84.8%,84.8%,2.4%,0.4%,0.4%,,陈楚生 / 苏醒 / 王栎鑫 / 张远 / 王铮亮 / 陆虎更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-07-05(中国大陆),,集数: 7,单集片长: 87分钟,又名: Go for Happiness,,快乐再出发,https://www.douban.com/doubanapp/dispatch?uri=/tv/35918457,导演: 赵浩,芒果TV,VIP免费观看
8.1,107103人评价,33.6%,33.6%,17.3%,3.6%,1.4%,编剧: 金海曙 / 金昱,陈坤 / 白宇 / 聂远 / 尹铸胜 / 常远 / 杨颖 / 孙怡 / 俞灏明 / 王骁 / 杨轶 / 张晓晨 / 刘亭作 / 赵峥 / 从瑞麟 / 张戈 / 侯玮涛 / 彭义程 / 强巴才丹 / 陈凯文 / 李士刚 / 张优 / 朱超艺 / 李凯 / 董浩然 / 韩秀一 / 周小川 / 刘一辉 / 郭昱德 / 杨博潇 / 马学雷 / 高睿菲儿 / 戴毅 / 李芸 / 郭家诺 / 张孝文 / 杨磊 / 王浩杰 / 牛志强 / 李小朋 / 朱时峰 / 李槐龙 / 杜长安 / 袁帅 / 丹帅 / 李泰延 / 马思妍 / 董子健 / 李光洁 / 郭京飞更多...,类型: 剧情 / 悬疑 / 历史 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-04-27(中国大陆),,集数: 24,单集片长: 46分钟,又名: The Wind Blows From Longxi,IMDb: tt14521046,风起陇西,https://www.douban.com/doubanapp/dispatch?uri=/tv/26766214,导演: 路阳,爱奇艺视频,VIP免费观看
